search URL:,https://patents.google.com/?assignee=BYD+Auto%0A&after=priority:20130101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-206358089-U,A kind of rotating shaft shield structure ,青岛市比亚迪汽车有限公司,"蒋祖明, 潘民警",2016-10-31,2016-10-31,2017-07-28,2017-07-28,https://patents.google.com/patent/CN206358089U/en,
CN-109760004-A,A kind of adjustable right angled triangle tapper ,天津比亚迪汽车有限公司,"马南南, 孙川, 马若桓",2019-03-20,2019-03-20,2019-05-17,,https://patents.google.com/patent/CN109760004A/en,
CN-206226168-U,A kind of motor and electric bus ,宁波比亚迪汽车有限公司,"林焕炜, 游斌",2016-10-31,2016-10-31,2017-06-06,2017-06-06,https://patents.google.com/patent/CN206226168U/en,
CN-206528517-U,Electric bus steering control system and electric bus ,杭州比亚迪汽车有限公司,"黄建, 梁树林",2016-09-21,2016-09-21,2017-09-29,2017-09-29,https://patents.google.com/patent/CN206528517U/en,
CN-108568766-A,A kind of gas receiver automatic clamping device ,天津比亚迪汽车有限公司,"耿硕, 孟祥胜, 李士超",2018-05-08,2018-05-08,2018-09-25,,https://patents.google.com/patent/CN108568766A/en,
CN-109801554-A,A kind of electronic number slip of city bus ,天津比亚迪汽车有限公司,"李春娜, 刘亮, 李倩",2019-03-20,2019-03-20,2019-05-24,,https://patents.google.com/patent/CN109801554A/en,
CN-111342303-A,Charging seat and charging cooperation structure ,长沙市比亚迪汽车有限公司,"孔令亮, 尚小良, 吴敬锋, 马利帅",2018-12-18,2018-12-18,2020-06-26,,https://patents.google.com/patent/CN111342303A/en,https://patentimages.storage.googleapis.com/53/87/ca/a53584640deb63/HDA0001910155560000011.png
CN-205271978-U,Automobile -used portable equipment placer ,长沙市比亚迪汽车有限公司,"刘立昊, 朱平, 邱旭波, 喻生华, 余晓文",2015-12-17,2015-12-17,2016-06-01,2016-06-01,https://patents.google.com/patent/CN205271978U/en,
CN-111942501-A,Enclose around placing frock around new forms of energy passenger train aluminum alloy ,天津比亚迪汽车有限公司,"耿硕, 马若桓, 孙川",2019-05-15,2019-05-15,2020-11-17,,https://patents.google.com/patent/CN111942501A/en,https://patentimages.storage.googleapis.com/c3/54/88/ac142030dd658f/190515151821.png
CN-110077792-A,A kind of transfer device of electric motor coach or so side wall frame ,天津比亚迪汽车有限公司,"刘亮, 马南南, 耿硕",2019-05-21,2019-05-21,2019-08-02,,https://patents.google.com/patent/CN110077792A/en,
CN-205149787-U,Spare tyre anti -theft device and car ,长沙市比亚迪汽车有限公司,"梁彬, 孙宪猛, 黄泰硕, 孙为州, 杨哲",2015-06-29,2015-06-29,2016-04-13,2016-04-13,https://patents.google.com/patent/CN205149787U/en,
CN-110052771-A,A kind of car attaches together the vehicle frame positioning tool used ,天津比亚迪汽车有限公司,"马若桓, 刘亮, 宋晓涛",2019-05-21,2019-05-21,2019-07-26,,https://patents.google.com/patent/CN110052771A/en,
CN-204915182-U,Air suspension assembly and car ,长沙市比亚迪汽车有限公司,"潘洪明, 毛金星, 李帅, 孙冬冬",2015-07-28,2015-07-28,2015-12-30,2015-12-30,https://patents.google.com/patent/CN204915182U/en,
CN-204915221-U,Car door inner panel and car ,长沙市比亚迪汽车有限公司,"叶盛, 蔡娅妮, 赵自强, 曾董, 郭观勇",2015-07-30,2015-07-30,2015-12-30,2015-12-30,https://patents.google.com/patent/CN204915221U/en,
CN-205966889-U,Roll curved mould ,长沙市比亚迪汽车有限公司,周剑锋,2016-05-26,2016-05-26,2017-02-22,2017-02-22,https://patents.google.com/patent/CN205966889U/en,
CN-205970623-U,Wheel and vehicle with same ,杭州比亚迪汽车有限公司,"程鹏, 黄泰硕, 王再民, 杜武智, 杨莉莉",2016-06-12,2016-06-12,2017-02-22,2017-02-22,https://patents.google.com/patent/CN205970623U/en,
CN-206663043-U,A kind of section bar embedded board positioning tool ,天津比亚迪汽车有限公司,"殷文凯, 孟祥胜, 耿硕",2017-04-13,2017-04-13,2017-11-24,2017-11-24,https://patents.google.com/patent/CN206663043U/en,
CN-207426882-U,For the junction block of motor and with its motor ,青岛市比亚迪汽车有限公司,唐李,2017-10-10,2017-10-10,2018-05-29,2018-05-29,https://patents.google.com/patent/CN207426882U/en,
CN-207039359-U,A kind of motor ,杭州比亚迪汽车有限公司,唐李,2017-06-30,2017-06-30,2018-02-23,2018-02-23,https://patents.google.com/patent/CN207039359U/en,
CN-209491708-U,Disassembling tool of steering wheel ,长沙市比亚迪汽车有限公司,刘超,2018-11-30,2018-11-30,2019-10-15,2019-10-15,https://patents.google.com/patent/CN209491708U/en,
CN-209621880-U,A kind of drive shaft device and vehicle ,宁波比亚迪汽车有限公司,"曹泮军, 李传宝",2018-12-14,2018-12-14,2019-11-12,2019-11-12,https://patents.google.com/patent/CN209621880U/en,
CN-109986411-A,SMC article surface processing method and its application ,杭州比亚迪汽车有限公司,郑涛,2017-12-29,2017-12-29,2019-07-09,,https://patents.google.com/patent/CN109986411A/en,
CN-109835218-A,Power battery system layout structure and a kind of new-energy automobile ,宁波比亚迪汽车有限公司,"梁楚琅, 赵炳根, 李松",2017-11-24,2017-11-24,2019-06-04,,https://patents.google.com/patent/CN109835218A/en,
CN-109215428-A,A kind of coach plastic flooring operation training platform ,天津比亚迪汽车有限公司,"马南南, 李倩, 李春娜",2017-06-29,2017-06-29,2019-01-15,,https://patents.google.com/patent/CN109215428A/en,
CN-108974088-A,A kind of Special material vehicle for cast material transfer and storage ,天津比亚迪汽车有限公司,"李春娜, 孟祥胜, 耿硕",2018-05-08,2018-05-08,2018-12-11,,https://patents.google.com/patent/CN108974088A/en,
CN-207034260-U,Check valve ,宁波比亚迪汽车有限公司,"曾清柑, 陈楠, 王晓冬, 付舒婷",2017-06-27,2017-06-27,2018-02-23,2018-02-23,https://patents.google.com/patent/CN207034260U/en,
CN-209389358-U,Service switch and battery pack ,杭州比亚迪汽车有限公司,"周燕飞, 张中林, 宋如",2018-11-23,2018-11-23,2019-09-13,2019-09-13,https://patents.google.com/patent/CN209389358U/en,
CN-209035525-U,Auxiliary locator and punch device ,南京市比亚迪汽车有限公司,杨灰灰,2018-08-31,2018-08-31,2019-06-28,2019-06-28,https://patents.google.com/patent/CN209035525U/en,
CN-208215196-U,A kind of gas receiver automatic clamping device ,天津比亚迪汽车有限公司,"耿硕, 孟祥胜, 李士超",2018-05-08,2018-05-08,2018-12-11,2018-12-11,https://patents.google.com/patent/CN208215196U/en,
CN-209029282-U,A kind of press-key structure ,承德比亚迪汽车有限公司,黄永超,2018-11-16,2018-11-16,2019-06-25,2019-06-25,https://patents.google.com/patent/CN209029282U/en,
CN-210001422-U,Flexible overhead hoist of kinds of new forms of energy passenger train automobile body frameworks ,天津比亚迪汽车有限公司,"耿硕, 刘亮, 马南南",2019-04-02,2019-04-02,2020-01-31,2020-01-31,https://patents.google.com/patent/CN210001422U/en,https://patentimages.storage.googleapis.com/2c/c1/3c/2a9080d6bda923/190401095305.png
CN-207809576-U,Car power steering stgear auxiliary installation device ,杭州比亚迪汽车有限公司,"唐忠辉, 赵鹏",2017-12-22,2017-12-22,2018-09-04,2018-09-04,https://patents.google.com/patent/CN207809576U/en,
CN-207807166-U,Chamfer auxiliary locator ,武汉比亚迪汽车有限公司,"李�杰, 吴军",2017-12-21,2017-12-21,2018-09-04,2018-09-04,https://patents.google.com/patent/CN207807166U/en,
CN-210021393-U,Cleaning device and electric water pump using same ,长沙市比亚迪汽车有限公司,陈淑君,2018-12-29,2018-12-29,2020-02-07,2020-02-07,https://patents.google.com/patent/CN210021393U/en,https://patentimages.storage.googleapis.com/d4/db/c3/6dc249eeed7fe9/HDA0001929221950000011.png
CN-209200225-U,Charging unit ,长沙市比亚迪汽车有限公司,"马利帅, 孔令亮, 尚小良",2018-12-26,2018-12-26,2019-08-02,2019-08-02,https://patents.google.com/patent/CN209200225U/en,
CN-207668998-U,Curved arc profile blanking device ,青岛市比亚迪汽车有限公司,刘文鑫,2017-12-18,2017-12-18,2018-07-31,2018-07-31,https://patents.google.com/patent/CN207668998U/en,
CN-209505839-U,Electric vehicle ,太原比亚迪汽车有限公司,"梁丰收, 孙琼琼, 崔学志, 熊明利, 徐元峰",2018-11-30,2018-11-30,2019-10-18,2019-10-18,https://patents.google.com/patent/CN209505839U/en,
CN-206277914-U,A kind of attachment structure of automobile stabilizer bar ,汕尾比亚迪汽车有限公司,"李俊, 郭建发, 潘龙啸, 秦宬, 李鹏",2016-12-26,2016-12-26,2017-06-27,2017-06-27,https://patents.google.com/patent/CN206277914U/en,
CN-208889529-U,A kind of illuminated switch component and vehicle ,宁波比亚迪汽车有限公司,"邢维佑, 王新波",2018-09-21,2018-09-21,2019-05-21,2019-05-21,https://patents.google.com/patent/CN208889529U/en,
CN-207807504-U,Clamping device ,南京市比亚迪汽车有限公司,"荀涛洋, 胡攀, 赵鹏",2017-12-15,2017-12-15,2018-09-04,2018-09-04,https://patents.google.com/patent/CN207807504U/en,
CN-208793435-U,Vehicle shift guy cable length regulating mechanism and vehicle ,宁波比亚迪汽车有限公司,"潘艳, 谭艳艳, 李传宝",2018-07-25,2018-07-25,2019-04-26,2019-04-26,https://patents.google.com/patent/CN208793435U/en,
CN-208223369-U,A kind of passenger car shock absorber supporting plate angle detection device ,天津比亚迪汽车有限公司,"马南南, 马若桓, 耿硕",2018-05-21,2018-05-21,2018-12-11,2018-12-11,https://patents.google.com/patent/CN208223369U/en,
CN-208866688-U,Concentric shafts are used in a kind of positioning of Combined fixture ,天津比亚迪汽车有限公司,"马南南, 刘亮, 孙川",2018-04-18,2018-04-18,2019-05-17,2019-05-17,https://patents.google.com/patent/CN208866688U/en,
CN-115511970-A,Visual positioning method for autonomous parking ,"北京理工大学深圳汽车研究院(电动车辆国家工程实验室深圳研究院), 比亚迪汽车工业有限公司","孙超, 周凑焱, 王博, 刘前飞, 王欢, 王文伟",2022-11-23,2022-11-23,2022-12-23,,https://patents.google.com/patent/CN115511970A/en,https://patentimages.storage.googleapis.com/c2/7e/0d/68b1b1286891a4/221122180811.png
CN-203793103-U,Pure electric bus chassis ,比亚迪汽车有限公司,"秦宬, 陈奂明, 谢世滨, 彭旺",2013-11-13,2013-11-13,2014-08-27,2014-08-27,https://patents.google.com/patent/CN203793103U/en,
CN-206075187-U,The regulating turn knob apparatus that can be lighted ,比亚迪汽车有限公司,"刘汉军, 李进军",2016-08-26,2016-08-26,2017-04-05,2017-04-05,https://patents.google.com/patent/CN206075187U/en,
CN-210822144-U,Emergency safety door for vehicle and vehicle ,比亚迪汽车工业有限公司,"朱晓宇, 王洪军, 薛伟光",2018-12-24,2018-12-24,2020-06-23,2020-06-23,https://patents.google.com/patent/CN210822144U/en,https://patentimages.storage.googleapis.com/cc/ea/fc/277601689b7115/DEST_PATH_HDA0002395254800000011.png
CN-205417420-U,Mobile device support ,比亚迪汽车有限公司,林剑文,2015-12-03,2015-12-03,2016-08-03,2016-08-03,https://patents.google.com/patent/CN205417420U/en,
CN-203425947-U,Swing-type sprinkler device ,比亚迪汽车有限公司,陈鹏宇,2013-07-25,2013-07-25,2014-02-12,2014-02-12,https://patents.google.com/patent/CN203425947U/en,https://patentimages.storage.googleapis.com/7f/b5/7c/2bd4d294b5934a/1307241515053.png
CN-203410427-U,Wiper with framework ,比亚迪汽车有限公司,"马经荣, 李跃进, 程园, 龙宪阁",2013-06-27,2013-06-27,2014-01-29,2014-01-29,https://patents.google.com/patent/CN203410427U/en,https://patentimages.storage.googleapis.com/1b/2b/bb/3a999fff6d264e/1306270854111.png
CN-203410428-U,Wiper with framework ,比亚迪汽车有限公司,"马经荣, 李跃进, 龙宪阁, 程园",2013-06-27,2013-06-27,2014-01-29,2014-01-29,https://patents.google.com/patent/CN203410428U/en,https://patentimages.storage.googleapis.com/82/c8/82/f4aea04a0eca00/1306270913361.png
CN-114852094-A,Vehicle mass estimation method and device ,"清华大学, 比亚迪汽车工业有限公司","黄朝胜, 杨冬生, 李骏, 卢磊",2022-05-27,2022-05-27,2022-08-05,,https://patents.google.com/patent/CN114852094A/en,https://patentimages.storage.googleapis.com/e6/ef/38/dcba2433d676cd/HDA0003666234170000011.png
CN-111365680-A,Vehicle lamp design method ,比亚迪汽车工业有限公司,"黄江, 吴春芬, 代军, 苏锋武",2018-12-25,2018-12-25,2020-07-03,,https://patents.google.com/patent/CN111365680A/en,https://patentimages.storage.googleapis.com/7f/73/2b/a4d60163568b5b/HDA0001920571560000011.png
WO-2023124882-A1,"Multi-channel valve, thermal management system, and vehicle ","华为技术有限公司, 比亚迪汽车工业有限公司","黄广明, 方庆银, 孙国庆, 刘策",2021-12-31,2022-12-08,2023-07-06,,https://patents.google.com/patent/WO2023124882A1/en,https://patentimages.storage.googleapis.com/70/52/2c/0a3f358aa20f00/PCTCN2022137677-appb-300001.png
CN-205292525-U,Antilock braking system in car and car thereof ,比亚迪汽车有限公司,"吴建明, 王乐, 郑移星, 罗明新",2015-12-28,2015-12-28,2016-06-08,2016-06-08,https://patents.google.com/patent/CN205292525U/en,
CN-218223179-U,Coating device ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","邵惠云, 张红涛, 刘彦初, 周贵树",2022-08-09,2022-08-09,2023-01-06,2023-01-06,https://patents.google.com/patent/CN218223179U/en,https://patentimages.storage.googleapis.com/5a/31/e5/53565ce5589ba3/HDA0003789930470000011.png
CN-218919172-U,"Battery module, battery pack and vehicle ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","王晓培, 王海清, 于浩",2022-11-16,2022-11-16,2023-04-25,2023-04-25,https://patents.google.com/patent/CN218919172U/en,https://patentimages.storage.googleapis.com/6a/ad/3c/22d219ef1f79a1/HDA0003946758580000011.png
CN-218240347-U,Battery thermal runaway's testing arrangement ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","王研功, 周建平, 刘霄, 张鹏, 杨林路",2022-08-30,2022-08-30,2023-01-06,2023-01-06,https://patents.google.com/patent/CN218240347U/en,https://patentimages.storage.googleapis.com/72/fd/ec/26b5e83a453d9d/HDA0003822697640000011.png
CN-218975596-U,Air bag and soft package battery for packaging battery cell ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司",余尚军,2022-11-01,2022-11-01,2023-05-05,2023-05-05,https://patents.google.com/patent/CN218975596U/en,https://patentimages.storage.googleapis.com/4a/00/55/def6febdf4a13b/HDA0003921102220000011.png
CN-218242032-U,Battery pack and vehicle ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","熊明, 袁万颂, 鄂从吉",2022-07-29,2022-07-29,2023-01-06,2023-01-06,https://patents.google.com/patent/CN218242032U/en,https://patentimages.storage.googleapis.com/cb/69/56/c9f447a3f7404b/HDA0003772118770000011.png
CN-217134601-U,Battery pack ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","温鸿, 公绪斌",2021-12-15,2021-12-15,2022-08-05,2022-08-05,https://patents.google.com/patent/CN217134601U/en,https://patentimages.storage.googleapis.com/16/79/eb/16560ca3c3f27a/HDA0003413017390000011.png
CN-214682676-U,Coating device ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司",陈彬彬,2021-02-19,2021-02-19,2021-11-12,2021-11-12,https://patents.google.com/patent/CN214682676U/en,https://patentimages.storage.googleapis.com/a5/46/f1/2ed4621b3d410e/HDA0002944604170000011.png
CN-218983818-U,Spacer ring assembling equipment ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","覃璟颢, 钟降龙, 朱彦荣, 刘军, 张勇",2022-11-10,2022-11-10,2023-05-09,2023-05-09,https://patents.google.com/patent/CN218983818U/en,https://patentimages.storage.googleapis.com/3d/5a/c4/acc00bfd825137/HDA0003937185790000011.png
CN-216967570-U,Clamping and moving device ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","刘军, 张勇, 张啟超, 许教练",2020-12-11,2020-12-11,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216967570U/en,https://patentimages.storage.googleapis.com/5f/a9/50/e5ef474c0e81bb/HDA0002832277570000011.png
CN-218472200-U,"Battery, battery pack and vehicle ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","张晓瑞, 祁泓洋, 刘国雄",2022-09-28,2022-09-28,2023-02-10,2023-02-10,https://patents.google.com/patent/CN218472200U/en,https://patentimages.storage.googleapis.com/a6/9d/94/c6aec8d35ec5b5/HDA0003869409830000011.png
CN-116417611-A,"Positive electrode additive of lithium ion battery, positive electrode plate and lithium ion battery ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","李娜, 焦晓朋, 扶梅, 谭义江",2021-12-30,2021-12-30,2023-07-11,,https://patents.google.com/patent/CN116417611A/en,https://patentimages.storage.googleapis.com/2d/2c/c8/040e7a6f387b7f/HDA0003446061000000011.png
CN-218697958-U,Floating parking device ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","张为成, 牛宏斌, 王跃俊, 范金超, 朱强",2022-10-31,2022-10-31,2023-03-24,2023-03-24,https://patents.google.com/patent/CN218697958U/en,https://patentimages.storage.googleapis.com/fc/e3/a8/b90597c3e01d15/HDA0003919024700000011.png
CN-113644315-A,Electrolyte and lithium battery thereof ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","刘行, 王圣, 刘刚, 段柏禹",2020-04-27,2020-04-27,2021-11-12,,https://patents.google.com/patent/CN113644315A/en,https://patentimages.storage.googleapis.com/0f/93/03/65375379519119/HDA0002469966290000011.png
CN-218453825-U,Pole piece wrinkle removing device ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","俞秋景, 梁立维, 马陈冲, 张剑, 欧阳进忠",2022-10-18,2022-10-18,2023-02-07,2023-02-07,https://patents.google.com/patent/CN218453825U/en,https://patentimages.storage.googleapis.com/bb/ab/83/022b9d3050044f/HDA0003894804180000011.png
CN-112578294-A,"Method, device, vehicle and medium for lithium battery measurement ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","张国恒, 何立新, 徐广东, 吕明海",2019-09-29,2019-09-29,2021-03-30,,https://patents.google.com/patent/CN112578294A/en,https://patentimages.storage.googleapis.com/62/10/5e/61e164903776a8/HDA0002221495350000011.png
CN-116418619-A,Electric automobile monitoring method and device and readable storage medium ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","沈晓峰, 聂即, 陈履芬",2021-12-30,2021-12-30,2023-07-11,,https://patents.google.com/patent/CN116418619A/en,https://patentimages.storage.googleapis.com/b2/10/dd/26a67564712d0e/HDA0003448664150000011.png
CN-218904276-U,Sealing ring taking and loading mechanism and sealing ring taking and loading system ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","童明君, 李文军",2022-11-30,2022-11-30,2023-04-25,2023-04-25,https://patents.google.com/patent/CN218904276U/en,https://patentimages.storage.googleapis.com/18/f0/ea/cc57ae6a2ce89b/HDA0003973707930000011.png
CN-218470855-U,Testing device for diaphragm ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","崔变香, 吕昱琦, 方晓龙, 金菁, 谭潮溥",2022-09-23,2022-09-23,2023-02-10,2023-02-10,https://patents.google.com/patent/CN218470855U/en,https://patentimages.storage.googleapis.com/75/74/5a/6e55b9570f5121/HDA0003862215390000011.png
CN-218996801-U,Battery cell and battery pack ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","段平安, 吴彦增, 邓洞军, 王信月, 袁万颂",2022-11-25,2022-11-25,2023-05-09,2023-05-09,https://patents.google.com/patent/CN218996801U/en,https://patentimages.storage.googleapis.com/01/00/07/c9c1b57f12af39/HDA0003964401370000011.png
CN-218691203-U,Coating device capable of controlling lithium powder amount ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","郭腾, 曹旭华, 李广泰, 欧阳晓博, 王力",2022-10-31,2022-10-31,2023-03-24,2023-03-24,https://patents.google.com/patent/CN218691203U/en,https://patentimages.storage.googleapis.com/fe/5c/e8/450cc4477ca143/HDA0003917229180000011.png
CN-219180727-U,"Battery cell, battery pack and vehicle ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","黄卓, 刘彦初, 周贵树, 伍志, 周策",2022-12-23,2022-12-23,2023-06-13,2023-06-13,https://patents.google.com/patent/CN219180727U/en,https://patentimages.storage.googleapis.com/3b/9d/4f/4858d758e80e76/HDA0004014754140000011.png
CN-218985789-U,Protective film hot melting equipment ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","唐宇鹏, 孙红霄, 朱彦荣, 刘军, 张勇",2022-12-30,2022-12-30,2023-05-09,2023-05-09,https://patents.google.com/patent/CN218985789U/en,https://patentimages.storage.googleapis.com/c9/78/11/cbb36681e48dda/HDA0004028728030000011.png
CN-218456091-U,Battery pack and vehicle ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","王晓培, 王海清, 于浩",2022-09-28,2022-09-28,2023-02-07,2023-02-07,https://patents.google.com/patent/CN218456091U/en,https://patentimages.storage.googleapis.com/1f/20/16/24df5509a76a57/HDA0003869407990000011.png
CN-218472235-U,Collection system and have its battery package and vehicle ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","王化宁, 鄂从吉, 姜勇军, 唐廷威, 彭青波",2022-09-28,2022-09-28,2023-02-10,2023-02-10,https://patents.google.com/patent/CN218472235U/en,https://patentimages.storage.googleapis.com/18/5b/c8/815121ba6b1fa3/HDA0003869407560000011.png
CN-218648109-U,"Battery sampling terminal structure, battery pack and vehicle ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","王俊, 蒋志敏, 周宇, 粟秋文, 谭晶",2022-09-20,2022-09-20,2023-03-17,2023-03-17,https://patents.google.com/patent/CN218648109U/en,https://patentimages.storage.googleapis.com/30/74/11/e70f07dc5b87d8/HDA0003854808750000011.png
CN-219350429-U,"Cover plate of battery, battery and power utilization device ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","白永富, 张珂, 刘蔚杰, 鲁首明, 刘伟",2022-12-29,2022-12-29,2023-07-14,2023-07-14,https://patents.google.com/patent/CN219350429U/en,https://patentimages.storage.googleapis.com/4c/cc/c7/ec1dc207c5cca1/HDA0004027469990000011.png
CN-219180548-U,Current collector and battery ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","苏碧哲, 田业成, 肖晶, 庄明昊, 郝嵘",2023-01-09,2023-01-09,2023-06-13,2023-06-13,https://patents.google.com/patent/CN219180548U/en,https://patentimages.storage.googleapis.com/1d/26/92/9a2df44c4aa51a/HDA0004045385210000011.png
CN-218461340-U,Battery cell tab welding device ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","黄伟刚, 李可, 林红亮, 吕麟兰, 彭晓聆",2022-09-13,2022-09-13,2023-02-10,2023-02-10,https://patents.google.com/patent/CN218461340U/en,https://patentimages.storage.googleapis.com/db/5d/06/adef1497daa593/HDA0003843861410000011.png
CN-219350598-U,"Battery cell assembly, battery assembly and electronic device ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","周继浩, 龚桂芳, 蔡小丽, 张贺",2022-12-30,2022-12-30,2023-07-14,2023-07-14,https://patents.google.com/patent/CN219350598U/en,https://patentimages.storage.googleapis.com/bf/54/dd/c9db40d5fa1fc3/HDA0004030293220000011.png
CN-219325621-U,Battery protection plate and vehicle ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","万龙, 李朋, 王然, 闵红雨, 张�浩",2022-12-30,2022-12-30,2023-07-11,2023-07-11,https://patents.google.com/patent/CN219325621U/en,https://patentimages.storage.googleapis.com/fb/7e/cc/f125e43b816be2/HDA0004031219560000011.png
CN-218632271-U,"Battery package protective structure, battery package and vehicle ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","王晓培, 王海清, 于浩, 刘兴鹏",2022-09-09,2022-09-09,2023-03-14,2023-03-14,https://patents.google.com/patent/CN218632271U/en,https://patentimages.storage.googleapis.com/99/7f/34/983ce082710e7a/HDA0003840785350000011.png
CN-216980767-U,Battery pack and vehicle ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","杨昆, 鲁志佩, 彭青波, 唐江龙, 刘鸿青",2021-12-13,2021-12-13,2022-07-15,2022-07-15,https://patents.google.com/patent/CN216980767U/en,https://patentimages.storage.googleapis.com/c0/0a/63/bd3635d3bb5431/HDA0003408210250000011.png
CN-218975576-U,"Single battery, battery pack and vehicle ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","郭舒, 彭青波",2022-12-30,2022-12-30,2023-05-05,2023-05-05,https://patents.google.com/patent/CN218975576U/en,https://patentimages.storage.googleapis.com/c0/c4/14/9684269a2afea7/HDA0004031027740000011.png
CN-215451698-U,Battery device and electric equipment ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","周继浩, 李景花, 蔡小丽",2021-06-18,2021-06-18,2022-01-07,2022-01-07,https://patents.google.com/patent/CN215451698U/en,https://patentimages.storage.googleapis.com/3e/0b/b6/a78e6b1eeb73cd/HDA0003122584990000011.png
CN-214477789-U,Separator and battery ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","李亚宾, 潘攀",2020-12-17,2020-12-17,2021-10-22,2021-10-22,https://patents.google.com/patent/CN214477789U/en,https://patentimages.storage.googleapis.com/bf/c3/b5/d377b9f0a77f31/DEST_PATH_HDA0003222123320000011.png
CN-116417612-A,"Positive electrode additive, positive electrode plate and lithium ion battery ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","李娜, 焦晓朋, 扶梅, 谭义江",2021-12-30,2021-12-30,2023-07-11,,https://patents.google.com/patent/CN116417612A/en,https://patentimages.storage.googleapis.com/20/48/1d/2eccbc4ed4abfe/HDA0003445208450000011.png
CN-218996892-U,"Cover plate of battery, battery and power utilization device ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","鲁首明, 王冰, 刘蔚杰, 白永富, 刘伟",2022-12-29,2022-12-29,2023-05-09,2023-05-09,https://patents.google.com/patent/CN218996892U/en,https://patentimages.storage.googleapis.com/66/79/98/ac86d46c9e2df8/HDA0004027474140000011.png
CN-218994610-U,Cell testing device and testing system ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","杨毅, 周兴锋, 方进, 赵薇, 王高武",2022-12-19,2022-12-19,2023-05-09,2023-05-09,https://patents.google.com/patent/CN218994610U/en,https://patentimages.storage.googleapis.com/09/67/ce/fc6f5d507806c5/HDA0004006524500000011.png
CN-116345020-A,Battery and battery pack ,"比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","张芳芳, 王高武, 林文生, 陆文浩",2021-12-23,2021-12-23,2023-06-27,,https://patents.google.com/patent/CN116345020A/en,https://patentimages.storage.googleapis.com/64/12/c9/51abb964d83190/HDA0003430170360000011.png
CN-116354323-A,"Lithium iron phosphate positive electrode material, preparation method and lithium ion battery ","比亚迪股份有限公司, 深圳市比亚迪锂电池有限公司","徐云玲, 徐茶清, 杨茅茂, 曹文玉",2021-12-27,2021-12-27,2023-06-30,,https://patents.google.com/patent/CN116354323A/en,https://patentimages.storage.googleapis.com/24/fb/f9/0c3f79d9aebef9/HDA0003436968750000011.png
CN-210429889-U,"Battery shell, battery module and battery pack ",深圳市比亚迪锂电池有限公司,"焦晓朋, 李世彩, 江正福, 甘永青, 王蒙",2019-08-02,2019-08-02,2020-04-28,2020-04-28,https://patents.google.com/patent/CN210429889U/en,https://patentimages.storage.googleapis.com/05/d5/1e/ba2ff731da5ac9/HDA0002154013590000011.png
CN-206141499-U,Pretightening device of safety belt ,比亚迪股份有限公司,"赵文博, 袁清辉",2016-09-22,2016-09-22,2017-05-03,2017-05-03,https://patents.google.com/patent/CN206141499U/en,
